,canonized_url,date,original_url,mime_type,response_code,old_checksum,new_checksum
0,"com,twitter)/potus",20081109044507,http://twitter.com:80/potus,text/html,200,OCQM3QMXMGOZWFFNRYHW5TVFU3TC4WBG,4352
1,"com,twitter)/potus",20090126044040,http://twitter.com:80/potus,text/html,200,DBHAHBROO5GYP77QF2WVY37BXFTI6DUK,4720
2,"com,twitter)/potus",20090130031252,http://twitter.com:80/POTUS,text/html,200,R2LRP4EQZKVG5CKXFYRFHOOAJHEC3VXZ,4720
3,"com,twitter)/potus",20090702123422,http://twitter.com/POTUS,text/html,200,PR6W56SZYPI56JQ64YK5CQ6J3UH5XDV4,7718
4,"com,twitter)/potus",20130911170051,https://twitter.com/POTUS,text/html,200,Y7L52WZP4JM7BRGOOKSNJCFAWWNTAISX,15292
5,"com,twitter)/potus",20140322063410,https://twitter.com/POTUS,text/html,200,EN7WLH6C655OPGLPK2I55UTDAA3CPRBQ,17241
6,"com,twitter)/potus",20140328115614,https://twitter.com/POTUS,text/html,200,EZFVVKLN4UWRMUTN4KERQI5PN3KOQZOM,16764
7,"com,twitter)/potus",20140919124922,https://twitter.com/POTUS,text/html,200,WQUK2M2666RX6NWQ3LSAXSVF6WSAAMEV,17692
8,"com,twitter)/potus",20141204035408,https://twitter.com/POTUS,text/html,200,TGHI4JR3G33P6ZRUOTHVBGOJB25LJ26X,18803
9,"com,twitter)/potus",20141204090649,https://twitter.com/POTUS,text/html,200,F6NEUNGMBU6CTFQFCMP5COH4S6MJ3RCP,18807
10,"com,twitter)/potus",20141205004952,https://twitter.com/POTUS,text/html,200,ER6W26O77I7H6HW5HSJXL5VLXUORD54S,18788
11,"com,twitter)/potus",20141206002758,https://twitter.com/POTUS,text/html,200,ZZL2UCOLMBLTF7GTPVD5PIWNSWXBZQA2,18800
12,"com,twitter)/potus",20141208033202,https://twitter.com/POTUS,text/html,200,2HDUBYOJBOVGQND3JXMCJDFKN2NMSA5I,18799
13,"com,twitter)/potus",20141209051245,https://twitter.com/POTUS,text/html,200,6T4LBUQKJV2UFM2H2G2W4DAOCAJ3GWEU,18802
14,"com,twitter)/potus",20141209214829,https://twitter.com/POTUS,text/html,200,XKLWOIMQKA3YE7MFQHPMJJYU7OSSIH4Y,18876
15,"com,twitter)/potus",20141211012043,https://twitter.com/POTUS,text/html,200,WCB2QZISOXZIGL2UVT4SRPVYTHFQFEM2,19004
16,"com,twitter)/potus",20141212141725,https://twitter.com/POTUS,text/html,200,ZF65XEMNZUTHPZUDMFYKSSYPOBASKCWQ,19008
17,"com,twitter)/potus",20141212222834,https://twitter.com/POTUS,text/html,200,NUVN63F54TJHHT77ERI4OJIXLHVHV2S5,19007
18,"com,twitter)/potus",20141213213136,https://twitter.com/POTUS,text/html,200,3BWVOFNFE7S4UOJH2ASCFR5WCHAPZV4Z,19002
19,"com,twitter)/potus",20141216012723,https://twitter.com/POTUS,text/html,200,T6GMUUODM7MFIQH3B3XB5BE4C6T2TFXV,19002
20,"com,twitter)/potus",20141217005433,https://twitter.com/POTUS,text/html,200,MYCFHQ3CNNOAJPC4GJXCCVSMIHKQYBMR,17815
21,"com,twitter)/potus",20141217231848,https://twitter.com/POTUS,text/html,200,HU7JNEVDVVA7YPEKD3N45GN37GC6YAMC,17813
22,"com,twitter)/potus",20141218220949,https://twitter.com/POTUS,text/html,200,HIQW7EK4HEA2TGAQA54D3HYQ2XSXWOWY,17810
23,"com,twitter)/potus",20141219233025,https://twitter.com/POTUS,text/html,200,NRZMPJN45NDTW3UE676NNUPIAWQ3F5I7,17820
24,"com,twitter)/potus",20141220185544,https://twitter.com/POTUS,text/html,200,FM4N76P7EGPVE3VHPDEDL6GDKR766L6J,18025
25,"com,twitter)/potus",20141220221729,https://twitter.com/POTUS,text/html,200,M5BMEJG65GVSXYWUDMAWDR2435QVYIXM,17813
26,"com,twitter)/potus",20141222074058,https://twitter.com/POTUS,text/html,200,FV46OWZBI63OG3RGJGPZZF6MW3SSCXRX,17809
27,"com,twitter)/potus",20141223000008,https://twitter.com/POTUS,text/html,200,7W2T7VCO6FCZ5XOYET7P3FEQEE4W2QJU,17804
28,"com,twitter)/potus",20141223202230,https://twitter.com/POTUS,text/html,200,JMBDMYYDQJ5OOPXB4WFKEDV2NTU6JQOQ,17804
29,"com,twitter)/potus",20141224213445,https://twitter.com/POTUS,text/html,200,2G5HDQKMCTI7XEQEJJ2NE3Y3WMYEQL62,17822
30,"com,twitter)/potus",20141224233421,https://twitter.com/POTUS,text/html,200,AT66BIP4AC3ELSNNFWGEPY5Z5TW4TYCJ,17911
31,"com,twitter)/potus",20141227154120,https://twitter.com/POTUS,text/html,200,LMVHTYHXN6PVYOJLENVRTUJZDX44XZIO,17914
32,"com,twitter)/potus",20141227215705,https://twitter.com/POTUS,text/html,200,RUOJO5VSD3SYUMYVBDXPPC6RQ2Y3D7TK,17907
33,"com,twitter)/potus",20141228220218,https://twitter.com/POTUS,text/html,200,PXLYAQIGU2TVP6DWGC6YNTDURR2B7UPC,17903
34,"com,twitter)/potus",20150125001648,https://twitter.com/POTUS,text/html,200,NOH5ZZVEUO7AFIW7PPRYAQ4LLF3C3MJ6,19381
35,"com,twitter)/potus",20150213063910,https://twitter.com/POTUS,text/html,200,O53OCTE7QXKFKQT77XN5LDHQF55OOUWN,17954
36,"com,twitter)/potus",20150308053053,http://twitter.com:80/POTUS,text/plain,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,326
37,"com,twitter)/potus",20150513073142,https://twitter.com/POTUS,text/html,200,ILY52RRLCUZAOORTDZ5ABLSTJYAGCB6Q,18647
38,"com,twitter)/potus",20150518164058,https://twitter.com/POTUS,text/html,200,RAHZC3G46J6CXTYS53FMU2LYUQU4MHZQ,21879
39,"com,twitter)/potus",20150518181201,https://twitter.com/potus,text/html,200,WZ75XET2CINC6X4B7QUFNLGODRHIG6OF,20931
40,"com,twitter)/potus",20150518210337,https://twitter.com/POTUS,text/html,200,GFUCFZC427D5HYCE3VTK3MICVXXIVBF3,21657
41,"com,twitter)/potus",20150518230155,https://twitter.com/POTUS/,text/html,200,P3JHEHIKAMNXRHCSULZ7RZVGEZXGLEKP,22040
42,"com,twitter)/potus",20150518230156,https://twitter.com/POTUS/,text/html,200,GAZYWWQFBDWJTZDUGGT6T7TMT2PV6C77,21985
43,"com,twitter)/potus",20150519004153,https://twitter.com/POTUS,text/html,200,Y3O5RQN3IVC6PDGC3AD2GPUVIJCBK266,22589
44,"com,twitter)/potus",20150519023843,https://twitter.com/potus,text/html,200,M4AEMUZRSTPH6KIORLKOS3RFUGSL7UYJ,22141
45,"com,twitter)/potus",20150520005452,https://twitter.com/POTUS,text/html,200,DFCYTJRIWG2KVMIKB2AGNIFM5LUBTU2I,23918
46,"com,twitter)/potus",20150520141232,https://twitter.com/POTUS,text/html,200,Z7JDPP27BLRQ3QXRZDTG7OPPW7K7SIGK,22200
47,"com,twitter)/potus",20150522123354,https://twitter.com/POTUS,text/html,200,77NQZUSAS266ZZ55WR3WVBCFOUVHSULZ,24422
48,"com,twitter)/potus",20150523063254,http://twitter.com:80/POTUS,text/plain,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,329
49,"com,twitter)/potus",20150523110853,https://twitter.com/POTUS,text/html,200,R6LJLRAVWIO2P2VJPFIXSHSCVBQZ6ONX,23379
50,"com,twitter)/potus",20150523111820,https://twitter.com/POTUS,text/html,200,PNHSPCE7WDDXMSDDWOKSV2APG5RMW6BF,25325
51,"com,twitter)/potus",20150524071607,http://twitter.com:80/potus,text/plain,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,329
52,"com,twitter)/potus",20150524143755,https://twitter.com/POTUS,text/html,200,X4QHGOWEPQP7VDA4O43HEISVZSADCAYG,23262
53,"com,twitter)/potus",20150526175945,https://twitter.com/POTUS,text/html,200,5TQMBNDKSZ4B6PM7KH2DMB2ND42N2VOZ,25628
54,"com,twitter)/potus",20150526184701,https://twitter.com/POTUS,text/html,200,INZVBDWP6OREDMXNNCIGJ5WFV6WJHVGM,25489
55,"com,twitter)/potus",20150526184807,http://twitter.com/potus,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,401
56,"com,twitter)/potus",20150526184812,https://twitter.com/potus,text/html,200,V77YJJWN7N7L3X4AACAND4Q76FWWDL67,24747
57,"com,twitter)/potus",20150526215712,https://twitter.com/POTUS,text/html,200,7UYHXPUO6HRFZ5YC6O2YPYKEDVVKYTME,25586
58,"com,twitter)/potus",20150527053756,http://twitter.com/potus,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,400
59,"com,twitter)/potus",20150527053757,https://twitter.com/potus,text/html,200,Y5G2XBPIMF56RI2VC7BTIV3OCDYSTSXE,25593
60,"com,twitter)/potus",20150527080434,https://twitter.com/POTUS,text/html,200,RMPYEBFZOUCW7627FMYVMIFKSWTOBMRP,24500
61,"com,twitter)/potus",20150527195358,http://twitter.com/potus,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,400
62,"com,twitter)/potus",20150527195405,https://twitter.com/potus,text/html,200,QHKLBNMERZXQIVIBFKUM7M7I44FZQ4LD,25576
63,"com,twitter)/potus",20150528014658,https://twitter.com/POTUS,text/html,200,HNYVTLP67W2M6HV2HMRWA3BC3LFSUBCG,25579
64,"com,twitter)/potus",20150528155240,https://twitter.com/POTUS,text/html,200,VXETNABZZV67SECVJNCVBGLEPTQKXANN,25596
65,"com,twitter)/potus",20150529034752,https://twitter.com/POTUS,text/html,200,LWAVUN372GC6NQ3LIKYSS5SSY42V72LA,30987
66,"com,twitter)/potus",20150529065234,https://twitter.com/POTUS/,text/html,200,KOGFQMIPLCZDOLJZINMTITXKC6YISG4D,28394
67,"com,twitter)/potus",20150529065235,https://twitter.com/POTUS/,text/html,200,HBAJA5RR74SXQ54F7VO2PP4HKBCUVADX,28341
68,"com,twitter)/potus",20150529103221,https://twitter.com/POTUS,text/html,200,DR6LS43WN7AA3HYJ4UDABJZAFLI6M2NS,30209
69,"com,twitter)/potus",20150530062420,https://twitter.com/POTUS,text/html,200,F7NBFNFHCRWLEVKU6SEIWJJWKGDPOFMF,30942
70,"com,twitter)/potus",20150530080458,https://twitter.com/POTUS,text/html,200,MWXG3423WXQZVA4BTIMHU7QCHU3PLEXB,30974
71,"com,twitter)/potus",20150531093249,https://twitter.com/POTUS,text/html,200,VOXJ53UX3S5JHBZAG34RLDBIVQH5AIOV,29891
72,"com,twitter)/potus",20150531110910,https://twitter.com/POTUS,text/html,200,FAGJCECY7CQCCMJBBCWY6JEHKPSIRO2N,30887
73,"com,twitter)/potus",20150531114716,https://twitter.com/POTUS,text/html,200,MCJAHSAGUZW26CX76DLDDIA3XVTKLACS,30945
74,"com,twitter)/potus",20150601130756,https://twitter.com/POTUS,text/html,200,6R3ZBBWVSCXDOLRW6PKLQO37QTBXQANO,30960
75,"com,twitter)/potus",20150601142334,https://twitter.com/POTUS,text/html,200,POP4F4RNFEUVV25GDBDXVL4XSEPOVYLF,30997
76,"com,twitter)/potus",20150601220408,https://twitter.com/POTUS,text/html,200,B2AQIY4F6GJKTNNR4H7WATJOYGG4DZ7R,29763
77,"com,twitter)/potus",20150602182401,http://twitter.com/POTUS,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,403
78,"com,twitter)/potus",20150602182418,https://twitter.com/POTUS,text/html,200,5CY5UBDMWAUN2XYNNB2DSXOOSZNUKH3C,28626
79,"com,twitter)/potus",20150602182855,https://twitter.com/POTUS,text/html,200,ZTIFFFAJRM7BHXHPPSXE7VUJMWDKIBGW,29684
80,"com,twitter)/potus",20150602192549,https://twitter.com/POTUS,text/html,200,7QIGVNTVS5ASMCHNT2GD4CFA6MPBLKEA,30947
81,"com,twitter)/potus",20150602223720,https://twitter.com/POTUS,text/html,200,GAYJBVO7LD3KGFDF6TUJQWPNZD7DMNY7,29719
82,"com,twitter)/potus",20150603201208,https://twitter.com/POTUS,text/html,200,CVXWWZ5W2BXZ7CFM25274NY4UY2BVTZP,30929
83,"com,twitter)/potus",20150604064256,https://twitter.com/POTUS,text/html,200,2SWVHAZ6AWBWYLA6CFMUW6VWH7HEDPRN,28560
84,"com,twitter)/potus",20150604064257,https://twitter.com/POTUS,text/html,200,PBDIY7XV5VNOVSNIKDQ4YUNRZNRCQYQU,28504
85,"com,twitter)/potus",20150604145405,https://twitter.com/potus,text/html,200,Z6W5N64ZQZ4L5TTP6V35GO6DKA6F6SZ3,30465
86,"com,twitter)/potus",20150605010005,https://twitter.com/POTUS,text/html,200,V4N4DE26LY73AI2GNJWMQP5KAHK4RGSA,30197
87,"com,twitter)/potus",20150605022111,https://twitter.com/POTUS,text/html,200,IA3JDDRE2EWP6O5DB3L5BOKI7X2YP26E,29021
88,"com,twitter)/potus",20150605030431,http://twitter.com/POTUS,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,582
89,"com,twitter)/potus",20150605030432,https://twitter.com/POTUS,text/html,200,D7P47XSP4IHR5X6ZYPAEGNKGRGGZSCOM,28465
90,"com,twitter)/potus",20150606090232,https://twitter.com/POTUS,text/html,200,UJDDXN6J5WUB7VTALK3HLWXBFJYWG6GI,30249
91,"com,twitter)/potus",20150606175244,https://twitter.com/POTUS,text/html,200,3JC3KPSHENZ7XK5O7DVZ4LH2JCXAUUUM,28499
92,"com,twitter)/potus",20150607043742,https://twitter.com/POTUS,text/html,200,YDML4OBLNLYVQW32FY2GZAW4DHOQ7EPX,29925
93,"com,twitter)/potus",20150607175829,https://twitter.com/POTUS,text/html,200,ETUXICUS2VTT2A6Y6IGSEVTUYKWPPOXU,31135
94,"com,twitter)/potus",20150608091251,https://twitter.com/POTUS,text/html,200,637NUGI5UUEAJPKT7YJBZKCMOHV77EVV,30010
95,"com,twitter)/potus",20150612055118,https://twitter.com/POTUS,text/html,200,C53EJVNWWY6NM6BORTPISLKNGPLOQQOS,28453
96,"com,twitter)/potus",20150613065931,https://twitter.com/POTUS,text/html,200,QTF23V56LFCKPSJ4Q4NTX6TO6AR4T245,29655
97,"com,twitter)/potus",20150613073114,https://twitter.com/POTUS,text/html,200,SS7R33OSZKPMZWUFS7SRKXSW5JX4QSGD,28397
98,"com,twitter)/potus",20150614060817,https://twitter.com/POTUS,text/html,200,MQO3N4IYSZRTDMQ5PCSRI4CSFHFT5FQT,30362
99,"com,twitter)/potus",20150615063233,https://twitter.com/POTUS,text/html,200,K3NBPHXAPMGVLBLU5JXLADBJSAJYDPBV,30264
100,"com,twitter)/potus",20150615091430,https://twitter.com/POTUS,text/html,200,CPLDYXMGLDZHMGA2GSESXVGVDV6OY2CK,29084
101,"com,twitter)/potus",20150618074642,https://twitter.com/POTUS,text/html,200,T3H4DBA7CTQMLISVCDZPEAABQSTU63C5,30930
102,"com,twitter)/potus",20150618232541,https://twitter.com/POTUS,text/html,200,ZDS4PGR4IIMTOHMQ64VYFRSQUI6RDRGN,31091
103,"com,twitter)/potus",20150619004305,https://twitter.com/POTUS,text/html,200,5YSOLOU7MTXQBNURNUQ67A2UK7OCSWJN,28894
104,"com,twitter)/potus",20150619135502,https://twitter.com/POTUS,text/html,200,32TFTLNNTEGQ6L36CWVI2CC2JTIUXIC4,29812
105,"com,twitter)/potus",20150619221551,https://twitter.com/POTUS,text/html,200,ZED3UZSMCEE6QDK2IVDRMP5K2BP4RE4W,31775
106,"com,twitter)/potus",20150620080652,https://twitter.com/POTUS,text/html,200,B6PC6ETL6MPGOHHSDP4Y7NBLGZBAXFTC,29477
107,"com,twitter)/potus",20150620162023,https://twitter.com/POTUS,text/html,200,BJSJERTO35BVL36F6ZSNNE7EMQOOJMQH,30693
108,"com,twitter)/potus",20150620235259,http://twitter.com/POTUS,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,402
109,"com,twitter)/potus",20150620235300,https://twitter.com/POTUS,text/html,200,DXYHGF3KSOH56Y5IRGT2LNFJNM757KIZ,31843
110,"com,twitter)/potus",20150621193236,https://twitter.com/POTUS,text/html,200,4UX3COSAJK6JIL42HNBOFNHOSVZWVOZD,29553
111,"com,twitter)/potus",20150622055032,https://twitter.com/POTUS,text/html,200,QZOGNEAYOLUSGGCPGPSUVOI4XUTOTBFB,32151
112,"com,twitter)/potus",20150622073931,https://twitter.com/POTUS,text/html,200,PYRQIBCFGKV5SETCKTZ5MUZS3SXPWK7Y,32764
113,"com,twitter)/potus",20150622213943,https://twitter.com/POTUS,text/html,200,TKQZDGGMX2NJFY5KE6WX3IC4NXBUI3QU,32243
114,"com,twitter)/potus",20150625231719,https://twitter.com/POTUS,text/html,200,G643LYG3G5JQMAUULMDERJQGAYWJY4IQ,29923
115,"com,twitter)/potus",20150626043834,http://twitter.com/potus,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,425
116,"com,twitter)/potus",20150626043834,https://twitter.com/potus,text/html,200,V6T7IEXU7Z5HRYGZXBCUQOGZT2Q3XF4S,30021
117,"com,twitter)/potus",20150626055112,https://twitter.com/POTUS,text/html,200,HKXTGAPT423TZM7GDI4HOQVC7QIJWXGT,30285
118,"com,twitter)/potus",20150626201515,https://twitter.com/POTUS,text/html,200,IURTMJ7MWGYHH7GTZIDGHTY4P7ILVTA4,29791
119,"com,twitter)/potus",20150702214825,https://twitter.com/potus,text/html,200,BJLIMGLRKOEUT5244BFMAX6BYA36NGQF,32191
120,"com,twitter)/potus",20150703010438,https://twitter.com/POTUS,text/html,200,IVZXGRC3OO5Y7D5GMUWLTREHKRO2JP7R,32391
121,"com,twitter)/potus",20150703071127,https://twitter.com/POTUS,text/html,200,TXDULCGEO43FBMN3JJRN6T7FUY3SBGF5,34211
122,"com,twitter)/potus",20150710085457,http://twitter.com/potus,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,566
123,"com,twitter)/potus",20150710085458,https://twitter.com/potus,text/html,200,75LW7K5CSQO3XSIWWK2YXBKBOKJUTVLA,31385
124,"com,twitter)/potus",20150710085459,http://twitter.com/potus,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,569
125,"com,twitter)/potus",20150710085500,https://twitter.com/potus,text/html,200,DE63SA67IGLCNZLWB4I5WQGQENUDLPWR,31377
126,"com,twitter)/potus",20150710132519,https://twitter.com/POTUS,text/html,200,OTMXZHTP6TAZXWVWTSY4D7EDCOAXDPI6,31983
127,"com,twitter)/potus",20150713074034,https://twitter.com/POTUS,text/html,200,WPTPOI56EVEGV5A3RD3D4XYAA4IFN4WT,31746
128,"com,twitter)/potus",20150714122406,https://twitter.com/POTUS,text/html,200,PJDY53CAOBO6C5CRU2CWUYTTUUXTREY7,34209
129,"com,twitter)/potus",20150716090943,https://twitter.com/POTUS,text/html,200,XTJKGXDFUNFQLO5SOCUZEZCA3M5TZBDR,33002
130,"com,twitter)/potus",20150717010028,https://twitter.com/POTUS,text/html,200,BXH2HYMGROHJ3OOW75AK4RMACX4YEREF,30801
131,"com,twitter)/potus",20150718090204,https://twitter.com/POTUS,text/html,200,Q3C76HU7CH3R5YLDAU47IEE3PHNURIAP,33458
132,"com,twitter)/potus",20150718132708,https://twitter.com/POTUS,text/html,200,ILGXOE2J2JYRPPQQ4UH7O7JZTHHYEWGL,30668
133,"com,twitter)/potus",20150719180542,https://twitter.com/POTUS,text/html,200,PBBPLZUA4W5GG5ZFGNGWEB4UP3PP55N5,33266
134,"com,twitter)/potus",20150721022043,https://twitter.com/POTUS/,text/html,200,33Z5YMF3U3RKI44PHV3GWHUZ5J4UUJ75,30680
135,"com,twitter)/potus",20150722120821,https://twitter.com/POTUS,text/html,200,5OQW2U5O26A77MGCTGSBNTE3K7UDVJS6,33208
136,"com,twitter)/potus",20150722120821,https://twitter.com/POTUS,text/html,200,5OQW2U5O26A77MGCTGSBNTE3K7UDVJS6,33208
137,"com,twitter)/potus",20150723030640,http://twitter.com:80/POTUS,text/plain,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,329
138,"com,twitter)/potus",20150724031006,https://twitter.com/POTUS,text/html,200,YER2BZJ272RY23RR5JROB5JUVH6SKWUX,31017
139,"com,twitter)/potus",20150724135216,http://twitter.com:80/potus,text/plain,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,331
140,"com,twitter)/potus",20150729060219,https://twitter.com/POTUS,text/html,200,DNIMPOCZWFRUBEOZ5RPC4UIXMNMRAUQZ,32919
141,"com,twitter)/potus",20150729195452,https://twitter.com/POTUS,text/html,200,O74YSK3LQGOIZTU7IIC2SE5BVDSHV6IK,29990
142,"com,twitter)/potus",20150731061700,https://twitter.com/POTUS,text/html,200,JGMHQYC77HAU6AHH2A63M2JY4AWMDNCY,30226
143,"com,twitter)/potus",20150731155625,https://twitter.com/POTUS,text/html,200,ESZO2LS7D5FBALJGOFJGGS6EBVXL7VMK,32369
144,"com,twitter)/potus",20150805043856,https://twitter.com/POTUS,text/html,200,LU67POKVTU3XK5ROBFWDWWERM6B5NIEW,31744
145,"com,twitter)/potus",20150807010521,http://twitter.com/POTUS,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,474
146,"com,twitter)/potus",20150807040538,https://twitter.com/POTUS,text/html,200,IRCIHZ7OZMO3KOBTUNZBABXJ4Y4UQQQL,31426
147,"com,twitter)/potus",20150811195551,http://twitter.com/POTUS,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,475
148,"com,twitter)/potus",20150812062357,https://twitter.com/POTUS,text/html,200,TQ3BO7YHQBZNZDX3WMBWDTOLAUGMH2RI,32829
149,"com,twitter)/potus",20150812090559,https://twitter.com/POTUS,text/html,200,YVZQVP3JOSRLSWBLULFBH5LE4CIQKIP2,31307
150,"com,twitter)/potus",20150812102106,https://twitter.com/potus,text/html,200,VX7JOSBNEGTZ37PCNAXOB76RU7MRDTK7,31513
151,"com,twitter)/potus",20150813182011,http://www.twitter.com/POTUS,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,479
152,"com,twitter)/potus",20150813231729,https://twitter.com/POTUS,text/html,200,ABLIHDMXG3QQEP35XHF6EV4LYYZF25G7,32298
153,"com,twitter)/potus",20150814005441,https://twitter.com/POTUS,text/html,200,RG2TVDOEY2OLFJFIAKIFUHT2O2W63OWA,32688
154,"com,twitter)/potus",20150814021524,https://twitter.com/POTUS,text/html,200,7OWGDLMCLX7XP7DCLUQIDHD53WYB5C57,31659
155,"com,twitter)/potus",20150814022634,https://twitter.com/POTUS,text/html,200,P6AL2BJ6JSP2WOCIAATVORBS26AH4ZEY,32129
156,"com,twitter)/potus",20150814090515,https://twitter.com/POTUS,text/html,200,LPAI4FZFL5O74KYH2A7BCES2DOFRHHMD,33493
157,"com,twitter)/potus",20150814170624,https://twitter.com/POTUS,text/html,200,QYJT73XYNKZTAQWRL3EFXCKJR45ECGHE,33068
158,"com,twitter)/potus",20150814185547,http://twitter.com:80/Potus,text/plain,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,329
159,"com,twitter)/potus",20150815072452,https://twitter.com/POTUS,text/html,200,KJ7BTX2QJ7RI3RQFNM3B2ZNRJWUDCGCL,32905
160,"com,twitter)/potus",20150815171443,https://twitter.com/POTUS,text/html,200,DGTB7WCWNENEMVM7YECTPA6ISDWT7CDN,32506
161,"com,twitter)/potus",20150816023959,http://twitter.com/Potus,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,474
162,"com,twitter)/potus",20150816061521,https://twitter.com/POTUS,text/html,200,3PP7J27P2XMRTQ3LF53G47IHMU5EIKB4,32882
163,"com,twitter)/potus",20150816123450,https://twitter.com/POTUS,text/html,200,DQUUBRUOM6Z7763FIQIXR27E67MUOLNX,33463
164,"com,twitter)/potus",20150816163438,https://twitter.com/POTUS,text/html,200,2IEIU7NCZNTAHDXO766JXCTWBJ3QWSMP,31878
165,"com,twitter)/potus",20150816194226,https://twitter.com/potus,text/html,200,O4ZXNP2UYJQOPTOJXJOZF5CMW77JBGAW,31859
166,"com,twitter)/potus",20150817044133,https://twitter.com/POTUS,text/html,200,OM7XNJHJEA6KS4O3UL2Q4SRKROYRWE44,33726
167,"com,twitter)/potus",20150817094814,http://twitter.com/potus,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,473
168,"com,twitter)/potus",20150817171057,https://twitter.com/POTUS,text/html,200,KVWYR4RHMPR3J2Q4VUI4YQ5B6LTBRZ4C,32576
169,"com,twitter)/potus",20150818044350,https://twitter.com/POTUS,text/html,200,NSZURGAMUPYWFHE5W3UJJ3EWXGMFVMFP,34051
170,"com,twitter)/potus",20150818222802,https://twitter.com/POTUS,text/html,200,UITWRNVIMLIZISEW5RB5N4WLKXTMT36G,33594
171,"com,twitter)/potus",20150819060654,https://twitter.com/POTUS,text/html,200,24UXY5YYNAEGPIPUSQBMYKECGCO2BADY,34008
172,"com,twitter)/potus",20150819080345,https://twitter.com/POTUS,text/html,200,5XCACZ67SERR2IVZQADFBMZCZSAAMLVE,34090
173,"com,twitter)/potus",20150820030004,https://twitter.com/POTUS,text/html,200,GJDE74W22AMR45WK7YXRW5HZQH3B5T34,32956
174,"com,twitter)/potus",20150820102042,https://twitter.com/POTUS,text/html,200,ENLFHWAQGLZZ6BLHZYVQCDP33GHU52TP,34034
175,"com,twitter)/potus",20150820232655,https://twitter.com/POTUS,text/html,200,6UHM6GYB7AEOA4LTLODOLORWG3C242SS,31919
176,"com,twitter)/potus",20150821100112,https://twitter.com/POTUS,text/html,200,MY2I4C6DLP4R6A7ZRW5WWB544LXKPJRP,33575
177,"com,twitter)/potus",20150822073420,https://twitter.com/POTUS/,text/html,200,PN6FVTKKZ3RVET2XSYQSHC6FKDCKHDMK,31703
178,"com,twitter)/potus",20150822145937,https://twitter.com/POTUS,text/html,200,NG5BJBOGBLO5VJVLYWHCDM44QL3HFP5Z,34078
179,"com,twitter)/potus",20150822232153,https://twitter.com/POTUS,text/html,200,PFBJ7T6RJVDURBQS7HTOVUULTOPFSSA5,34131
180,"com,twitter)/potus",20150823201103,https://twitter.com/POTUS,text/html,200,VWENIR3BCUN2E3Q4HK45DRDL6JQ5ODEA,33404
181,"com,twitter)/potus",20150824010610,http://twitter.com/POTUS,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,563
182,"com,twitter)/potus",20150824010611,https://twitter.com/POTUS,text/html,200,G2NXPLUUNUFMFIJUXHYLJPP622ITD7P5,31470
183,"com,twitter)/potus",20150824021722,http://twitter.com/POTUS,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,569
184,"com,twitter)/potus",20150824021723,https://twitter.com/POTUS,text/html,200,QA4UTJ72NSYODIYUQAZQTUFBKP3Y2U3X,31477
185,"com,twitter)/potus",20150824021948,http://twitter.com/POTUS,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,566
186,"com,twitter)/potus",20150824021950,https://twitter.com/POTUS,text/html,200,4IZK7PKOBV5C7KKJQQW62362X5XLM4YU,33133
187,"com,twitter)/potus",20150824023335,https://twitter.com/POTUS,text/html,200,XRIRPYOVWXEDK2AKY6IW4PC2QTS4EGV4,34049
188,"com,twitter)/potus",20150824040134,http://twitter.com/POTUS,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,567
189,"com,twitter)/potus",20150824040135,https://twitter.com/POTUS,text/html,200,3TIBQ4MUAKL57F6P342B2LT4BT2JACY6,31469
190,"com,twitter)/potus",20150824083346,http://twitter.com/POTUS,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,568
