,canonized_url,date,original_url,mime_type,response_code,old_checksum,length
99,"com,twitter)/transition46",20201224094218,https://twitter.com/Transition46,text/html,200,737G3EZCHFMTLVQYKHHDTWMKT3BS6WCV,103634
100,"com,twitter)/transition46",20201225210408,https://twitter.com/Transition46,text/html,200,VW3PDCTGETCIZ7FLIPOQYPTISJG6CGRS,102218
101,"com,twitter)/transition46",20201226032412,https://twitter.com/Transition46,text/html,200,OEYNIJCNEH25OXJXF2F6WOCVEP6ZU3BK,100915
102,"com,twitter)/transition46",20201226071722,https://twitter.com/Transition46,text/html,200,FVBMHFJR4FFYG7SGROVIOG7G6JSGXNAY,101071
103,"com,twitter)/transition46",20201226183155,https://twitter.com/transition46,text/html,200,LLUKKEXIPKTT5GO27RGXRLD2JRQ5JXXF,100540
104,"com,twitter)/transition46",20201228020124,https://twitter.com/Transition46,text/html,200,PNL4OASAO7ZKO7G5OVBU3SXWU7D5J53J,99524
105,"com,twitter)/transition46",20201228055035,https://twitter.com/Transition46,text/html,200,TLIUZSVX5PZS3FORCJDIHGAMOBETIXLK,99480
106,"com,twitter)/transition46",20201228122406,https://twitter.com/Transition46,text/html,200,VI5SLW5DAMDZFYBA63HS26CBJ3VOAWQ7,99682
107,"com,twitter)/transition46",20201231083711,https://twitter.com/transition46,text/html,200,VBVG7EZ54CPMBWOHXUWYY5KERNXS6IUM,97941
108,"com,twitter)/transition46",20210102072850,https://twitter.com/Transition46,text/html,200,FK22NN53LAN73RSRVZWIFXB42W4IP52K,83499
109,"com,twitter)/transition46",20210104062042,https://twitter.com/Transition46,text/html,200,EL62WMFGZHIIBGXMKL6ORQXYZ3CPYVTF,83341
110,"com,twitter)/transition46",20210104153508,https://twitter.com/Transition46,text/html,200,I3IZFIVU4AD236HOKT4Q226DP55ZQHRL,82928
111,"com,twitter)/transition46",20210105071416,https://twitter.com/Transition46,text/html,200,FFHFGODRDJXTHJDYR43YD3WUMXXY6Q2V,81905
112,"com,twitter)/transition46",20210106221324,https://twitter.com/transition46,text/html,200,G2VXBFF3MZVFE4IDVDUXWAQZI7WG7IHZ,82523
113,"com,twitter)/transition46",20210106233247,https://twitter.com/Transition46,text/html,200,CWHZ4X4VNUDHWAHED5K3BMOHBU4AVO6L,82473
114,"com,twitter)/transition46",20210107000612,https://twitter.com/Transition46,text/html,200,TMXBCBYQ4WEVZC6XYJKJ5F5PFKRITD6R,82522
115,"com,twitter)/transition46",20210107023838,https://twitter.com/Transition46,text/html,200,RW2UXBHPF77MVGEJCVESLPZOYSC4TWLV,82450
116,"com,twitter)/transition46",20210107060549,https://twitter.com/Transition46,text/html,200,V4YQ7B2LZCJSAPKPOYLCYFAVTXKJTXTV,82566
117,"com,twitter)/transition46",20210107173251,https://twitter.com/transition46,text/html,200,PI7LQCFGEDUR7B5FWMUVQW2CTWWPHFU5,82616
118,"com,twitter)/transition46",20210107173251,https://twitter.com/transition46,text/html,200,PI7LQCFGEDUR7B5FWMUVQW2CTWWPHFU5,82616
119,"com,twitter)/transition46",20210108014132,https://twitter.com/Transition46,text/html,200,L6SMZ65H5OUHSIRWKEMUR6FTPMFI2CIW,83142
120,"com,twitter)/transition46",20210108014132,https://twitter.com/Transition46,text/html,200,L6SMZ65H5OUHSIRWKEMUR6FTPMFI2CIW,83142
121,"com,twitter)/transition46",20210108060210,https://twitter.com/Transition46,text/html,200,6QVSWSYI4BHS4R3XGQNVXH24L5DLKPZ5,83545
122,"com,twitter)/transition46",20210108060210,https://twitter.com/Transition46,text/html,200,6QVSWSYI4BHS4R3XGQNVXH24L5DLKPZ5,83545
123,"com,twitter)/transition46",20210109003756,https://twitter.com/transition46,text/html,200,TENAPHBJLG4774ZQE7NKGYZ6EFZWK7YW,84723
